TRADE DATE,INSTRUMENT SERIES CODE,INSTRUMENT NAME,MARKET SEGMENT,MARKET,INSTRUMENT TYPE,INSTRUMENT CLASS,MARKET MAKER,BIST 100 INDEX,BIST 30 INDEX,GROSS SETTLEMENT,SUSPENDED,OPENING PRICE,OPENING SESSION PRICE,LOWEST PRICE,HIGHEST PRICE,CLOSING PRICE,CLOSING SESSION PRICE,CHANGE TO PREVIOUS CLOSING (%),REMAINING BID,REMAINING ASK,VWAP,TOTAL TRADED VALUE,TOTAL TRADED VOLUME,TOTAL NUMBER OF CONTRACTS,REFERENCE PRICE,TRADED VALUE AT OPENING SESSION,TRADED VOLUME AT OPENING SESSION,NUMBER OF CONTRACTS AT OPENING SESSION,TRADED VALUE AT CLOSING SESSION,TRADED VOLUME AT CLOSING SESSION,NUMBER OF CONTRACTS AT CLOSING SESSION,TRADED VALUE OF TRADES AT CLOSING PRICE,TRADED VOLUME OF TRADES AT CLOSING PRICE,NUMBER OF CONTRACTS OF TRADES AT CLOSING PRICE,LOWEST SHORT SALE PRICE,HIGHEST SHORT SALE PRICE,SHORT SALE VWAP,TRADED VALUE OF SHORT SALE TRADES,TRADED VOLUME OF SHORT SALE TRADES,NUMBER OF CONTRACTS OF SHORT SALE TRADES,LOWEST TRADE REPORT PRICE,HIGHEST TRADE REPORT PRICE,TRADE REPORT VWAP,TRADE REPORT TRADED VALUE,TRADE REPORT TRADED VOLUME,NUMBER OF TRADE REPORTS,RSI,SlowK,SlowD,PPO,PVO,ROC_10,ROC_60,StochOscillator_SlowK,StochOscillator_SlowD,TSI,UO,WilliamsR,MACD_Line,MACD_Signal,MACD_Histogram,EMV,Force Index,MFI,NVI,Upper Bollinger Band,Lower Bollinger Band,Upper Donchian Channel,Lower Donchian Channel,Middle Donchian Channel,Upper Keltner Channel,Lower Keltner Channel,Middle Keltner Channel,Ulcer Index,Aroon Up,Aroon Down,CCI,KST,Mass Index,%D,%K,TRIX,Vortex Indicator,Gunluk_Degisim_Orani,Etiket
2020-06-12,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,10.29,10.29,10.22,10.42,10.31,10.31,-0.674,10.31,10.32,10.329,162940843.35,15774435.0,13438.0,0.0,1589979.93,154517,183.0,4685750.66,454486,202,2084424.25,202175,53,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,60.819554231073525,65.8333333333333,63.94647696476952,6.276122512061686,12.49403624011083,1.6765285996055201,22.738095238095248,65.78171091445418,65.19174041297934,-16.214136856765222,113.59590820891412,-36.28318584070796,0.43834729858187416,0.41743698308684396,0.020910315495030196,-105911548.17749956,-1104210.4500000044,83.56611945958363,5029.268292682926,10.962395002557923,8.379604997442076,12.475000000000001,7.094999999999999,9.785,10.651,8.690999999999999,9.671,2.6313297593380316,10.0,14.0,56.882918929217894,58.14371104103749,4.268894533770489,65.78171091445428,63.71681415929204,0.7144008680525973,-0.018633540372671786,-0.6743737957610817,0
2020-06-15,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,10.27,10.27,10.21,11.05,10.73,10.73,4.074,10.72,10.73,10.713,710009068.16,66273946.0,39585.0,0.0,1075238.19,104697,184.0,6179149.48,575876,229,2197793.71,204827,89,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,65.31171125630678,64.39814814814811,63.82716049382705,6.79004935307456,14.573885897030554,4.479065238558921,40.07832898172323,70.83765181110302,66.92621825365188,20.23956285210476,162.8355521232603,-18.01801801801803,0.45827869218129536,0.4256053249057342,0.03267336727556114,262027156.1066671,27835057.319999997,87.04009901839441,5234.146341463414,10.9522695679547,8.5737304320453,12.419999999999998,7.259999999999998,9.84,10.708714285714287,8.817285714285713,9.763,5.690592040090903,11.0,15.0,109.13218970736641,56.309840126610155,4.195115627016391,70.83765181110313,81.98198198198196,0.745626167352859,0.10099573257467927,4.073714839961202,0
2020-06-16,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,10.88,10.88,10.76,10.96,10.76,10.76,0.28,10.76,10.77,10.873,310838311.49,28588663.0,17146.0,0.0,5127363.2,471265,267.0,4198024.76,390151,212,1799502.4,167240,93,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,65.61496880931611,64.074074074074,64.76851851851842,6.5897018108598795,13.509718334170568,5.386875612144948,51.54929577464789,75.9414666686693,70.85360979807562,13.83829411386376,151.91231967267703,-17.874396135265748,0.4710650695918819,0.43469727384296375,0.03636779574891813,357464058.21349597,857659.8899999817,86.55797540637244,5248.780487804876,11.044595242973536,8.665404757026465,12.305000000000001,7.604999999999999,9.955,10.892142857142858,8.817857142857143,9.855,0.07817053162041097,12.0,15.0,144.00641360800296,54.65773506300945,4.088092501613114,75.94146666866942,82.12560386473426,0.7610229165841719,0.06325706594885534,0.27958993476234256,0
2020-06-17,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,10.8,10.8,10.6,10.85,10.6,10.6,-1.487,10.59,10.6,10.711,142467991.88,13301521.0,11865.0,0.0,2133021.6,197502,104.0,4184360.6,394751,304,3137515.2,295992,156,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,62.4777999854616,59.55026455026444,62.67416225749546,6.110585016835024,-8.759396865231205,6.425702811244971,51.42857142857142,77.99798316102648,74.92570054693306,-10.753513658454802,74.47502935480847,-30.113636363636402,0.4629510909865928,0.4403480372716896,0.022603053714903232,-76932715.61519988,-2128243.3600000017,84.45696515006972,5170.731707317072,11.12303566589623,8.765964334103769,12.260000000000002,7.739999999999998,10.0,10.965928571428572,8.923071428571427,9.9445,2.2111358328381345,13.0,15.0,111.78194863717874,53.29241379141334,3.9884740012904922,77.9979831610266,69.8863636363636,0.7334389057799686,-0.007363770250369077,-1.4869888475836444,0
2020-06-18,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,10.59,10.59,10.56,11.23,10.87,10.87,2.547,10.87,10.88,10.955,454626014.31,41500236.0,26780.0,0.0,1159033.14,109446,188.0,5924432.62,545026,163,811956.39,74697,16,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,65.47742273648839,59.63741051976331,61.08724971470053,5.847884530055066,-12.132746959861905,8.483033932135719,82.38255033557044,75.4325605956039,76.45733680843335,10.98024539681528,129.4597342075921,-25.714285714285793,0.4728566508714902,0.4468497599916497,0.026006890879840483,115352869.30253726,11205063.719999982,80.52918096972026,5302.439024390242,11.177941507591592,8.755058492408407,12.260000000000002,7.739999999999998,10.0,10.957928571428573,8.975071428571427,9.9665,1.0451071709898871,14.0,15.0,179.74481658692218,52.29989047175893,3.996779201032395,75.43256059560402,74.2857142857142,0.7435592957849683,-0.07804878048780547,2.547169811320751,0
2020-06-19,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,10.9,10.9,10.68,11.19,10.86,10.86,-0.092,10.85,10.86,10.959,404004373.25,36865548.0,21752.0,0.0,2419549.3,221977,134.0,8050691.76,741316,253,3420346.14,314949,73,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,65.26930540201316,58.286647992530185,59.158107687519255,5.729631786708082,-10.692892575280613,7.631318136769072,68.3720930232558,72.58116883116865,75.33723752926647,2.1365396531450234,99.66007100046053,-26.428571428571495,0.47443101658334363,0.4523660113099885,0.022065005273355143,31686617.509803258,-368655.4799999921,76.9106526656904,5297.560975609754,11.283440721873049,8.798559278126952,12.410000000000004,7.690000000000001,10.05,10.996714285714287,9.085285714285714,10.041,0.008463322920624673,2.0,10.0,152.94556301267744,51.70191923248722,3.969423360825917,72.58116883116877,73.57142857142851,0.7366917692034659,-0.36897274633123733,-0.09199632014719215,0
2020-06-22,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,10.9,10.9,10.75,11.02,10.78,10.78,-0.737,10.78,10.79,10.885,160409217.07,14736436.0,10683.0,0.0,1143780.6,104934,119.0,2638469.68,244756,116,320996.06,29777,173,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,63.52963213802347,53.755731148180494,57.22659655349128,5.423433130660092,-13.452438946035047,2.8625954198473247,85.54216867469879,71.90476190476171,73.30616377717821,-14.819832651106191,89.65814474864598,-32.14285714285721,0.463876106339546,0.4546680303159,0.009208076023646039,-29705410.56851793,-1178914.880000001,78.69162886058241,5258.536585365851,11.36231882248095,8.874681177519053,12.410000000000004,7.690000000000001,10.05,11.005642857142858,9.231357142857144,10.118500000000001,0.6855291565706255,3.0,11.0,108.46429556106995,51.47792909943138,3.9155386886607344,71.90476190476183,67.85714285714279,0.7061483606869637,-0.28631578947368475,-0.7366482504604058,0
2020-06-23,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,10.85,10.85,10.69,10.91,10.75,10.75,-0.278,10.74,10.75,10.809,100267639.89,9276285.0,8021.0,0.0,1233167.6,113656,65.0,2089724.75,194393,67,705888.0,65664,30,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,62.85308008819103,41.63984001560808,51.22740638543954,5.220591981252205,-12.175665706848937,5.392156862745101,100.93457943925235,69.04761904761888,71.17784992784988,-25.71674923279955,104.72118037067146,-34.285714285714306,0.44792708997942476,0.45331984224860494,-0.005392752269180179,-38739769.95749947,-278288.54999999405,83.54398357084848,5243.9024390243885,11.348029090683928,9.076970909316069,12.410000000000004,7.690000000000001,10.05,11.055357142857142,9.369642857142855,10.212499999999999,1.218718500569989,4.0,12.0,72.8580990629186,51.59951675808415,3.836430950928588,69.047619047619,65.7142857142857,0.6663937242287444,-0.21848739495798322,-0.27829313543598666,0
2020-06-24,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,10.75,10.75,10.55,10.95,10.56,10.56,-1.767,10.55,10.56,10.742,165592615.59,15415155.0,12069.0,0.0,824417.5,76690,44.0,2783161.92,263557,184,871400.64,82519,91,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,58.59693153581833,20.88820602868,38.76125906415614,4.6510450293063945,-19.329087399919892,1.7341040462427681,102.29885057471266,61.904761904761756,67.61904761904758,-83.39665482419946,9.369872373405967,-47.85714285714284,0.41517014451232725,0.4456899027013494,-0.03051975818902214,-20699076.94875037,-2928879.4499999923,80.25314099433245,5151.219512195121,11.277929946062956,9.333070053937048,12.39,7.75,10.07,11.116928571428573,9.49407142857143,10.305500000000002,8.133253326720592,5.0,13.0,37.983798379838305,52.03448142636281,3.78114476074287,61.90476190476187,52.14285714285716,0.5954612262336986,-0.184713375796178,-1.7674418604651119,0
2020-06-25,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,10.57,10.57,10.57,10.84,10.84,10.84,2.652,10.83,10.84,10.702,171337352.85,16009688.0,10051.0,0.0,672674.8,63640,87.0,5430395.56,500959,200,2017410.72,186108,99,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,62.61466066284987,25.04709906350591,29.19171503593128,4.906751518365587,-22.685992963366317,4.4315992292870865,111.71875,63.3333333333332,64.76190476190474,-13.51102874328998,55.12669803142821,-27.85714285714289,0.4071107696362546,0.43797407608833044,-0.030863306452075856,-28556225.474999998,4482712.639999989,80.98446972369304,5287.804878048779,11.172776234594808,9.584223765405193,12.314999999999998,7.974999999999998,10.145,11.201357142857145,9.555642857142857,10.3785,0.07616990628562205,6.0,14.0,47.87557648905875,52.751350200123916,3.750915808594297,63.333333333333314,72.14285714285711,0.5755795713934089,-0.26621923937360154,2.651515151515145,0
2020-06-26,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,10.87,10.87,10.77,10.99,10.77,10.77,-0.646,10.77,10.78,10.87,153282518.53,14100885.0,11727.0,0.0,2944759.09,270907,160.0,4273632.93,396809,239,1322609.85,122805,63,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,61.02044100904921,31.197199624530555,25.710834905572103,4.67568518099831,-20.92329949748234,4.461687681862259,106.71785028790785,60.56437389770708,61.93415637860081,-33.12065202642876,52.91133811350582,-42.59259259259267,0.3905729600366392,0.4284938528779922,-0.03792089284135297,121929276.103408,-987061.950000004,74.22866499827931,5253.658536585364,11.064095558595731,9.854904441404269,12.160000000000004,8.440000000000001,10.3,11.2795,9.6395,10.4595,0.8463322920624976,7.0,15.0,72.09826459319417,53.66840519421481,3.6027326468754377,60.56437389770719,57.40740740740733,0.5400741208531897,-0.2231759656652358,-0.6457564575645782,0
2020-06-29,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,10.76,10.76,10.66,10.85,10.78,10.78,0.093,10.78,10.79,10.78,88621123.42,8221259.0,6841.0,0.0,666754.16,61966,149.0,3333682.66,309247,86,248047.8,23010,17,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,61.172530029732165,48.13124597034153,34.791848219459276,4.4238336143901265,-26.814205076168445,0.4659832246038942,116.9014084507042,62.6278659611991,62.17519106407992,-35.50704741914208,11.159937259002689,-41.666666666666764,0.3739627335977769,0.4175876290219491,-0.04362489542417225,-58303370.671052784,82212.58999999825,84.62052451196499,5258.536585365852,11.09113682650402,9.89086317349598,11.930000000000003,9.130000000000003,10.530000000000001,11.245285714285714,9.736714285714285,10.491,0.6855291565706255,8.0,14.0,37.00240275342566,54.67193559592012,3.48218611750035,62.62786596119921,58.333333333333236,0.5057873336313351,-0.2749391727493913,0.09285051067780675,0
2020-06-30,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,10.82,10.82,10.76,10.91,10.8,10.8,0.186,10.8,10.81,10.833,121293041.02,11196544.0,8449.0,0.0,430798.3,39815,61.0,4923817.2,455909,124,797083.2,73804,155,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,61.49610896440976,51.966473243068855,43.764972945980254,4.080620155038774,-26.450808173123658,0.3717472118959231,97.80219780219781,57.86129266521406,60.3511775080402,-35.05303992377045,16.20875378866944,-42.15686274509803,0.35828278144655634,0.4057266595068706,-0.04744387806031425,64689621.87733468,223930.8800000151,83.27598754697982,5268.292682926828,11.120426625030767,9.912573374969234,11.930000000000003,9.130000000000003,10.530000000000001,11.236500000000001,9.7965,10.5165,0.41470282311060896,9.0,15.0,56.84034125533268,55.64343527485278,3.36574889400028,57.861292665214165,57.84313725490197,0.47452889540997273,-0.23762376237623734,0.18552875695734092,0
2020-07-01,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,10.84,10.84,10.8,11.16,11.01,11.01,1.944,11.0,11.01,10.993,351974013.27,32019059.0,18792.0,0.0,634378.48,58522,67.0,7212463.83,655083,163,326710.74,29674,36,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,64.81206603277975,61.22239342578314,53.77337087973112,3.489989047636649,-36.70565904686558,3.8679245283018915,83.5,64.86928104575146,61.78614655738833,-0.32851202031238647,92.38599113667054,-21.56862745098046,0.35866706074179255,0.396314739753855,-0.03764767901206245,141767310.90041646,6724002.389999971,85.13824635201331,5370.731707317072,11.14450339663988,9.947496603360122,11.930000000000003,9.130000000000003,10.530000000000001,11.230285714285715,9.861714285714287,10.546000000000001,1.65881129244252,10.0,13.0,139.56624749407786,56.47482421792417,3.2105991152002242,64.86928104575158,78.43137254901954,0.47499398218510513,-0.1670761670761665,1.9444444444444358,0
2020-07-02,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,11.03,11.03,11.02,11.47,11.47,11.47,4.178,11.46,11.47,11.246,290550670.45,25835861.0,15374.0,0.0,1190247.3,107910,116.0,6305827.49,549767,202,3656108.38,318754,139,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,70.75361513468582,77.13148433487413,63.44011700124199,3.1553457278095136,-37.31644944683281,5.5197792088316655,73.7878787878788,78.75816993464039,67.16291454853543,32.321984465325336,210.2796508002496,-0.0,0.39157591704727146,0.3953669752125383,-0.003791058165266814,171102061.4872222,11884496.060000023,88.94115947870256,5595.121951219511,11.163860620824398,10.033139379175605,11.930000000000003,9.130000000000003,10.530000000000001,11.282785714285716,9.914214285714287,10.598500000000001,17.455850968610054,11.0,14.0,339.9957965531754,57.104396071438,3.0744792921601793,78.75816993464049,100.0,0.5371122878119949,0.0021008403361351545,4.178019981834703,0
2020-07-03,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,11.47,11.47,11.29,11.6,11.31,11.31,-1.395,11.31,11.32,11.432,218864400.11,19144491.0,14430.0,0.0,2139854.67,186561,227.0,4252797.51,376021,200,1335247.29,118059,52,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,66.54473592136941,81.24173578555111,73.19853784873607,2.931028220680673,-33.17510014268897,4.143646408839796,55.78512396694215,83.60410830999055,75.74385309679427,10.823780504805605,200.96929029973464,-27.619047619047564,0.4001332726478921,0.39632023469960903,0.0038130379482830823,141202838.78064445,-3063118.560000003,76.43371720592293,5517.073170731706,11.293047552760026,10.048952447239973,12.290000000000001,9.01,10.65,11.392428571428571,9.949571428571428,10.671,1.9458668951033355,2.0,15.0,346.8948035487972,57.49787269632673,2.973583433728144,83.60410830999065,72.38095238095244,0.5508006180674296,-0.12866817155756216,-1.3949433304272025,0
2020-07-06,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,11.43,11.43,11.35,11.5,11.39,11.39,0.707,11.39,11.4,11.416,133894782.32,11728966.0,8337.0,0.0,887128.02,77614,108.0,6797233.08,596772,187,38862.68,3412,11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,67.58308688970514,81.38297872340429,79.91873294794311,2.873189191795066,-39.143089893504815,5.658627087198531,42.731829573934846,84.12698412698406,82.16308745720512,10.69705133662468,169.06284436280282,-19.999999999999932,0.4086595965783175,0.39878810707535073,0.00987148950296679,-17852637.642666243,938317.2800000008,76.4746174736552,5556.097560975609,11.353427897329166,10.110572102670837,12.485,8.945,10.715,11.377714285714287,10.086285714285715,10.732000000000001,0.4864667237758339,2.0,9.0,232.16240875912217,57.62488481419786,2.8788667469825153,84.12698412698415,80.00000000000007,0.5638208729847466,-0.14615384615384622,0.7073386383731217,0
2020-07-07,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,11.39,11.39,11.09,11.81,11.6,11.6,1.844,11.6,11.61,11.549,450939431.52,39046719.0,21109.0,0.0,1403726.38,123242,120.0,5990843.2,516452,153,1661816.0,143260,62,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,70.19789952890106,74.45228565409734,79.02566672101752,2.9577920909647304,-31.95209817465883,7.906976744186034,32.26909920182442,78.57142857142848,82.10084033613448,20.29085416528207,204.04878810951067,-16.66666666666674,0.42743481223231505,0.4045174481067436,0.022917364125571438,15657619.149999095,8199810.989999964,83.24323745232513,5658.536585365852,11.452212414370198,10.102787585629802,12.325,9.425,10.875,11.4175,10.1375,10.7775,1.28457619247054,3.0,10.0,190.80658152111326,57.46364164163322,2.867093397586013,78.57142857142857,83.33333333333326,0.5954037796755448,-0.07021791767554457,1.8437225636523182,0
2020-07-08,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,11.62,11.62,11.36,11.71,11.36,11.36,-2.069,11.35,11.36,11.541,156901731.29,13595173.0,10671.0,0.0,2083384.66,179293,135.0,4948529.6,435610,185,1575768.32,138712,63,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,63.85828569422374,65.7486318252078,73.86129873423641,2.9838266561551934,-28.26487303954345,7.575757575757569,43.79746835443037,75.87301587301573,79.52380952380955,-14.482034338368969,125.60788306695333,-35.7142857142858,0.41812838789020645,0.40723963606343616,0.010888751826770293,38104706.1704288,-3262841.520000003,72.94420871935866,5541.463414634145,11.559409958824629,10.135590041175371,12.64,9.32,10.98,11.554642857142857,10.140357142857143,10.8475,4.280618311533896,2.0,11.0,135.92102741038966,56.99157893948205,2.873674718068812,75.87301587301583,64.28571428571419,0.5735215748561414,-0.2474489795918369,-2.0689655172413812,0
2020-07-09,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,11.43,11.43,10.84,11.45,10.84,10.84,-4.577,10.84,10.85,11.222,125870815.92,11216145.0,11357.0,0.0,1170089.1,102370,75.0,3922323.92,361838,494,1495399.68,137952,82,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,52.74385248056305,40.74863182520776,60.316516434837574,2.729751613440982,-26.527144581344665,0.0,41.514360313315926,56.878306878306695,70.44091710758376,-540.5488067941216,9.854767337592543,-76.98412698412704,0.3645905524325421,0.39870981933725735,-0.03411926690471523,-80474783.94885264,-5832395.399999995,64.98390913433411,5287.80487804878,11.607830110648907,10.185169889351089,12.610000000000003,9.410000000000004,11.010000000000002,11.557928571428569,10.235071428571427,10.896499999999998,42.925089179548124,3.0,12.0,1.6714009303853246,56.215408114584356,2.95693977445505,56.878306878306795,23.015873015872952,0.4707723830811506,-0.49836065573770527,-4.577464788732391,0
2020-07-10,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,10.85,10.85,10.47,11.21,10.93,10.93,0.83,10.93,10.94,10.928,264811609.09,24232128.0,19200.0,0.0,1133315.05,104453,172.0,2587600.99,236743,111,1999097.0,182900,100,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,54.228717564165585,25.788777630833106,44.095347093749496,2.682333392677001,-23.530233598092202,1.485608170844932,29.80997624703088,40.54331517018067,57.764879307167824,-224.54339914962594,2.808319099514796,-65.67164179104485,0.32566956394083846,0.3841017682579736,-0.05843220431713514,-109145325.36817555,2180891.5199999968,67.97940373086641,5331.70731707317,11.589031650916478,10.249968349083517,12.610000000000003,9.410000000000004,11.010000000000002,11.595214285714283,10.243785714285712,10.919499999999998,33.36058263971462,4.0,13.0,-43.670592208011556,55.17795170343216,3.1335518195640404,40.543315170180755,34.32835820895516,0.39863306441687485,-0.6560283687943257,0.8302583025830245,0
2020-07-13,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,11.25,11.25,11.25,12.02,11.87,11.87,8.6,11.86,11.87,11.708,656136054.2,56043714.0,35196.0,0.0,2756013.75,244979,237.0,4035360.81,339963,191,1001875.48,84404,52,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,66.18117535698565,41.55031295137211,36.02924080247093,2.8252485581856135,-14.898576876347356,10.111317254174402,28.18574514038876,49.2222706233297,48.88129755727248,38.72028825726198,100.15057613507943,-9.67741935483874,0.36645033291240026,0.3805714811888589,-0.014121148276458662,677439172.8428575,52681091.159999974,84.46504001795807,5790.243902439023,11.555513266492216,10.345486733507787,12.610000000000003,9.410000000000004,11.010000000000002,11.693357142857145,10.207642857142858,10.950500000000002,5.41765755053506,5.0,2.0,165.9166984449813,53.938390243039976,3.398841455651233,49.222270623329784,90.32258064516127,0.4747772161849074,-0.11255411255411282,8.600182982616648,0
2020-07-14,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,11.84,11.84,11.65,12.2,11.93,11.93,0.505,11.93,11.94,11.94,593135210.87,49677166.0,34579.0,0.0,3638005.76,307264,374.0,6940885.93,581801,187,2861768.4,239880,70,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,66.77752936756424,69.68133414597713,45.67347490939406,3.1851356425419968,-3.526954069085333,10.462962962962962,17.075564278704626,69.68133414597706,53.14897331316261,31.949715461185402,127.27971723896113,-15.606936416184958,0.39901133044952175,0.38425945104099146,0.014751879408530288,312744020.2769107,2980629.9600000246,87.30199829801177,5819.512195121951,11.728694185106605,10.286305814893396,12.795000000000002,9.695000000000004,11.245000000000001,11.874642857142858,10.140357142857143,11.0075,0.25550597635576516,2.0,3.0,177.2191323692994,52.57711755509151,3.6490731645209866,69.68133414597715,84.39306358381504,0.5330988103142313,-0.0756143667296787,0.5054759898904845,0
2020-07-16,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,11.97,11.97,11.94,13.12,13.12,13.12,9.975,13.12,0.0,12.739,973765512.07,76438643.0,48419.0,0.0,2507439.69,209477,142.0,591174.08,45059,25,35174.72,2681,12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,75.8669810104524,91.57188140965873,67.6011761690026,3.901858304297311,10.547003163124606,19.164396003633065,46.75615212527964,91.57188140965866,70.1584953929886,56.79324830975434,232.54331145721082,-0.0,0.5149037207655063,0.4103883049858944,0.10451541577961188,499261131.1884312,90961985.16999996,93.08146067424732,6399.999999999999,11.885740652183424,10.246259347816578,13.065000000000001,9.605000000000004,11.335,11.954571428571429,10.177428571428573,11.066,99.49769857558296,2.0,4.0,304.85714285714255,51.165589644236064,3.99525853161679,91.57188140965876,100.0,0.740139125268306,0.09737248840803693,9.974853310980716,1
